,time (s),Channel 1 (V),Channel 2 (V)
290,-0.0194,-1.16,0.56
291,-0.01938,-1.16,0.56
292,-0.01936,-1.1400000000000001,0.54
293,-0.01934,-1.1400000000000001,0.54
294,-0.01932,-1.1400000000000001,0.54
295,-0.019299999999999998,-1.1400000000000001,0.54
296,-0.01928,-1.1400000000000001,0.54
297,-0.01926,-1.12,0.54
298,-0.01924,-1.12,0.54
299,-0.01922,-1.1,0.54
300,-0.019200000000000002,-1.1,0.54
301,-0.01918,-1.1,0.54
302,-0.01916,-1.08,0.54
303,-0.01914,-1.08,0.54
304,-0.019119999999999998,-1.08,0.54
305,-0.0191,-1.06,0.54
306,-0.01908,-1.06,0.54
307,-0.01906,-1.06,0.54
308,-0.01904,-1.04,0.54
309,-0.01902,-1.04,0.54
310,-0.019,-1.04,0.54
311,-0.01898,-1.02,0.52
312,-0.018959999999999998,-1.02,0.54
313,-0.01894,-1.0,0.52
314,-0.01892,-1.0,0.52
315,-0.0189,-1.0,0.52
316,-0.01888,-0.98,0.52
317,-0.018860000000000002,-0.98,0.52
318,-0.01884,-0.98,0.52
319,-0.01882,-0.96,0.52
320,-0.0188,-0.96,0.52
321,-0.018779999999999998,-0.96,0.52
322,-0.01876,-0.9400000000000001,0.52
323,-0.01874,-0.9400000000000001,0.52
324,-0.01872,-0.92,0.52
325,-0.0187,-0.92,0.52
326,-0.01868,-0.9,0.52
327,-0.01866,-0.9,0.52
328,-0.01864,-0.9,0.52
329,-0.018619999999999998,-0.88,0.52
330,-0.0186,-0.88,0.52
331,-0.01858,-0.86,0.52
332,-0.01856,-0.86,0.52
333,-0.01854,-0.86,0.5
334,-0.018520000000000002,-0.84,0.5
335,-0.0185,-0.84,0.5
336,-0.01848,-0.8200000000000001,0.5
337,-0.01846,-0.8200000000000001,0.5
338,-0.018439999999999998,-0.8,0.5
339,-0.01842,-0.8,0.5
340,-0.0184,-0.78,0.5
341,-0.01838,-0.78,0.5
342,-0.01836,-0.78,0.5
343,-0.01834,-0.76,0.5
344,-0.01832,-0.76,0.5
345,-0.0183,-0.74,0.5
346,-0.018279999999999998,-0.74,0.5
347,-0.01826,-0.72,0.5
348,-0.01824,-0.72,0.5
349,-0.01822,-0.72,0.5
350,-0.0182,-0.7000000000000001,0.5
351,-0.01818,-0.68,0.5
352,-0.01816,-0.68,0.5
353,-0.01814,-0.66,0.5
354,-0.01812,-0.66,0.5
355,-0.018099999999999998,-0.64,0.5
356,-0.01808,-0.64,0.5
357,-0.01806,-0.62,0.5
358,-0.01804,-0.62,0.5
359,-0.01802,-0.62,0.5
360,-0.018,-0.6,0.5
361,-0.01798,-0.6,0.5
362,-0.01796,-0.58,0.48
363,-0.017939999999999998,-0.58,0.5
364,-0.01792,-0.56,0.48
365,-0.0179,-0.56,0.48
366,-0.01788,-0.54,0.48
367,-0.01786,-0.52,0.48
368,-0.01784,-0.52,0.48
369,-0.01782,-0.52,0.48
370,-0.0178,-0.5,0.48
371,-0.01778,-0.48,0.48
372,-0.017759999999999998,-0.48,0.48
373,-0.01774,-0.48,0.48
374,-0.01772,-0.46,0.48
375,-0.0177,-0.44,0.48
376,-0.01768,-0.44,0.48
377,-0.01766,-0.42,0.48
378,-0.01764,-0.42,0.48
379,-0.01762,-0.4,0.48
380,-0.017599999999999998,-0.4,0.48
381,-0.01758,-0.38,0.48
382,-0.01756,-0.38,0.48
383,-0.01754,-0.36,0.48
384,-0.01752,-0.36,0.48
385,-0.0175,-0.34,0.46
386,-0.01748,-0.32,0.46
387,-0.01746,-0.32,0.46
388,-0.01744,-0.32,0.46
389,-0.017419999999999998,-0.3,0.46
390,-0.0174,-0.28,0.46
391,-0.01738,-0.28,0.46
392,-0.01736,-0.26,0.46
393,-0.01734,-0.26,0.46
394,-0.017320000000000002,-0.24,0.46
395,-0.0173,-0.24,0.46
396,-0.01728,-0.22,0.46
397,-0.017259999999999998,-0.22,0.46
398,-0.01724,-0.2,0.46
399,-0.01722,-0.18,0.46
400,-0.0172,-0.18,0.46
401,-0.01718,-0.16,0.46
402,-0.01716,-0.16,0.46
403,-0.01714,-0.14,0.46
404,-0.01712,-0.14,0.46
405,-0.017099999999999997,-0.12,0.46
406,-0.017079999999999998,-0.1,0.46
407,-0.01706,-0.1,0.46
408,-0.01704,-0.08,0.46
409,-0.01702,-0.08,0.46
410,-0.017,-0.06,0.46
411,-0.016980000000000002,-0.04,0.46
412,-0.01696,-0.04,0.44
413,-0.01694,-0.02,0.46
414,-0.016919999999999998,-0.02,0.44
415,-0.0169,0.0,0.44
416,-0.01688,0.0,0.44
417,-0.01686,0.02,0.44
418,-0.01684,0.04,0.44
419,-0.01682,0.04,0.44
420,-0.0168,0.06,0.44
421,-0.01678,0.06,0.44
422,-0.016759999999999997,0.08,0.44
423,-0.016739999999999998,0.08,0.44
424,-0.01672,0.1,0.44
425,-0.0167,0.1,0.44
426,-0.01668,0.12,0.44
427,-0.01666,0.12,0.44
428,-0.016640000000000002,0.14,0.44
429,-0.01662,0.16,0.44
430,-0.0166,0.16,0.44
431,-0.016579999999999998,0.18,0.44
432,-0.01656,0.18,0.44
433,-0.01654,0.2,0.44
434,-0.01652,0.2,0.44
435,-0.0165,0.22,0.44
436,-0.01648,0.24,0.44
437,-0.01646,0.24,0.42
438,-0.01644,0.24,0.42
439,-0.016419999999999997,0.26,0.42
440,-0.016399999999999998,0.28,0.42
441,-0.01638,0.28,0.42
442,-0.01636,0.3,0.42
443,-0.01634,0.3,0.42
444,-0.01632,0.32,0.42
445,-0.016300000000000002,0.34,0.42
446,-0.01628,0.34,0.42
447,-0.01626,0.36,0.42
448,-0.016239999999999997,0.36,0.42
449,-0.01622,0.38,0.42
450,-0.0162,0.4,0.42
451,-0.01618,0.4,0.42
