,time (s),Channel 1 (V),Channel 2 (V)
0,-1.64e-05,0.049600000000000005,0.0012000000000000001
1,-1.636e-05,0.049600000000000005,0.0016
2,-1.632e-05,0.049600000000000005,0.0012000000000000001
3,-1.628e-05,0.049600000000000005,0.0012000000000000001
4,-1.624e-05,0.049600000000000005,0.0012000000000000001
5,-1.6199999999999997e-05,0.0504,0.0012000000000000001
6,-1.6159999999999998e-05,0.049600000000000005,0.0012000000000000001
7,-1.6119999999999998e-05,0.049600000000000005,0.0012000000000000001
8,-1.608e-05,0.049600000000000005,0.0012000000000000001
9,-1.604e-05,0.049600000000000005,0.0012000000000000001
10,-1.6e-05,0.049600000000000005,0.0012000000000000001
11,-1.596e-05,0.049600000000000005,0.0012000000000000001
12,-1.592e-05,0.049600000000000005,0.0012000000000000001
13,-1.588e-05,0.049600000000000005,0.0012000000000000001
14,-1.5839999999999997e-05,0.049600000000000005,0.0012000000000000001
15,-1.5799999999999998e-05,0.049600000000000005,0.0012000000000000001
16,-1.5759999999999998e-05,0.049600000000000005,0.0012000000000000001
17,-1.572e-05,0.049600000000000005,0.0012000000000000001
18,-1.568e-05,0.049600000000000005,0.0012000000000000001
19,-1.564e-05,0.049600000000000005,0.0012000000000000001
20,-1.56e-05,0.049600000000000005,0.0012000000000000001
21,-1.556e-05,0.049600000000000005,0.0012000000000000001
22,-1.552e-05,0.049600000000000005,0.0012000000000000001
23,-1.5479999999999997e-05,0.049600000000000005,0.0008
24,-1.5439999999999998e-05,0.049600000000000005,0.0008
25,-1.5399999999999998e-05,0.049600000000000005,0.0012000000000000001
26,-1.536e-05,0.049600000000000005,0.0008
27,-1.532e-05,0.049600000000000005,0.0008
28,-1.528e-05,0.049600000000000005,0.0012000000000000001
29,-1.5239999999999998e-05,0.049600000000000005,0.0008
30,-1.5199999999999998e-05,0.049600000000000005,0.0008
31,-1.5159999999999999e-05,0.049600000000000005,0.0008
32,-1.512e-05,0.049600000000000005,0.0008
33,-1.5079999999999998e-05,0.049600000000000005,0.0012000000000000001
34,-1.5039999999999998e-05,0.049600000000000005,0.0008
35,-1.4999999999999999e-05,0.049600000000000005,0.0008
36,-1.4959999999999999e-05,0.049600000000000005,0.0008
37,-1.492e-05,0.049600000000000005,0.0008
38,-1.4879999999999998e-05,0.049600000000000005,0.0008
39,-1.4839999999999999e-05,0.049600000000000005,0.0012000000000000001
40,-1.4799999999999999e-05,0.049600000000000005,0.0008
41,-1.476e-05,0.049600000000000005,0.0008
42,-1.4719999999999998e-05,0.049600000000000005,0.0012000000000000001
43,-1.4679999999999998e-05,0.049600000000000005,0.0012000000000000001
44,-1.4639999999999999e-05,0.049600000000000005,0.0008
45,-1.4599999999999999e-05,0.049600000000000005,0.0008
46,-1.456e-05,0.049600000000000005,0.0008
47,-1.4519999999999998e-05,0.049600000000000005,0.0008
48,-1.4479999999999999e-05,0.049600000000000005,0.0008
49,-1.4439999999999999e-05,0.049600000000000005,0.0008
50,-1.44e-05,0.049600000000000005,0.0008
51,-1.4359999999999998e-05,0.049600000000000005,0.0008
52,-1.4319999999999998e-05,0.049600000000000005,0.0008
53,-1.4279999999999999e-05,0.049600000000000005,0.0008
54,-1.424e-05,0.049600000000000005,0.0008
55,-1.42e-05,0.049600000000000005,0.0008
56,-1.4159999999999998e-05,0.049600000000000005,0.0008
57,-1.4119999999999999e-05,0.049600000000000005,0.0008
58,-1.4079999999999999e-05,0.049600000000000005,0.0008
59,-1.404e-05,0.049600000000000005,0.0008
60,-1.3999999999999998e-05,0.049600000000000005,0.0008
61,-1.3959999999999998e-05,0.049600000000000005,0.0008
62,-1.3919999999999999e-05,0.049600000000000005,0.0008
63,-1.388e-05,0.049600000000000005,0.0004
64,-1.384e-05,0.049600000000000005,0.0008
65,-1.3799999999999998e-05,0.049600000000000005,0.0008
66,-1.3759999999999999e-05,0.049600000000000005,0.0004
67,-1.3719999999999999e-05,0.049600000000000005,0.0004
68,-1.3679999999999998e-05,0.049600000000000005,0.0008
69,-1.3639999999999998e-05,0.049600000000000005,0.0008
70,-1.3599999999999999e-05,0.049600000000000005,0.0008
71,-1.3559999999999999e-05,0.049600000000000005,0.0008
72,-1.352e-05,0.049600000000000005,0.0008
73,-1.348e-05,0.049600000000000005,0.0004
74,-1.3439999999999998e-05,0.049600000000000005,0.0004
75,-1.3399999999999999e-05,0.049600000000000005,0.0004
76,-1.3359999999999999e-05,0.049600000000000005,0.0008
77,-1.3319999999999998e-05,0.049600000000000005,0.0004
78,-1.3279999999999998e-05,0.049600000000000005,0.0004
79,-1.3239999999999999e-05,0.049600000000000005,0.0008
80,-1.3199999999999999e-05,0.049600000000000005,0.0008
81,-1.316e-05,0.049600000000000005,0.0008
82,-1.312e-05,0.049600000000000005,0.0004
83,-1.3079999999999998e-05,0.049600000000000005,0.0004
84,-1.3039999999999999e-05,0.049600000000000005,0.0004
85,-1.3e-05,0.049600000000000005,0.0004
86,-1.2959999999999998e-05,0.049600000000000005,0.0008
87,-1.2919999999999998e-05,0.049600000000000005,0.0008
88,-1.2879999999999999e-05,0.049600000000000005,0.0008
89,-1.2839999999999999e-05,0.049600000000000005,0.0008
90,-1.28e-05,0.049600000000000005,0.0008
91,-1.276e-05,0.049600000000000005,0.0008
92,-1.2719999999999998e-05,0.049600000000000005,0.0008
93,-1.2679999999999999e-05,0.049600000000000005,0.0004
94,-1.264e-05,0.049600000000000005,0.0008
95,-1.2599999999999998e-05,0.049600000000000005,0.0008
96,-1.2559999999999998e-05,0.049600000000000005,0.0008
