,time (s),Channel 1 (V),Channel 2 (V)
383,-0.01754,-0.36,0.0
384,-0.01752,-0.36,0.0
385,-0.0175,-0.34,0.0
386,-0.01748,-0.34,0.0
387,-0.01746,-0.32,0.0
388,-0.01744,-0.32,0.0
389,-0.017419999999999998,-0.3,0.0
390,-0.0174,-0.28,0.0
391,-0.01738,-0.28,0.0
392,-0.01736,-0.26,0.0
393,-0.01734,-0.26,0.0
394,-0.017320000000000002,-0.24,0.0
395,-0.0173,-0.24,0.0
396,-0.01728,-0.24,0.0
397,-0.017259999999999998,-0.22,0.0
398,-0.01724,-0.2,0.0
399,-0.01722,-0.2,0.0
400,-0.0172,-0.18,0.0
401,-0.01718,-0.16,0.0
402,-0.01716,-0.16,0.0
403,-0.01714,-0.14,0.0
404,-0.01712,-0.14,0.0
405,-0.017099999999999997,-0.12,0.0
406,-0.017079999999999998,-0.12,0.0
407,-0.01706,-0.1,0.0
408,-0.01704,-0.08,0.0
409,-0.01702,-0.08,0.0
410,-0.017,-0.06,0.0
411,-0.016980000000000002,-0.06,0.0
412,-0.01696,-0.04,0.0
413,-0.01694,-0.04,0.0
414,-0.016919999999999998,-0.02,0.0
415,-0.0169,0.0,0.0
416,-0.01688,0.0,0.0
417,-0.01686,0.02,0.0
418,-0.01684,0.04,0.0
419,-0.01682,0.04,0.0
420,-0.0168,0.06,0.0
421,-0.01678,0.06,0.0
422,-0.016759999999999997,0.08,0.0
423,-0.016739999999999998,0.08,0.0
424,-0.01672,0.1,0.0
425,-0.0167,0.1,0.0
426,-0.01668,0.12,0.0
427,-0.01666,0.12,0.0
428,-0.016640000000000002,0.14,0.0
429,-0.01662,0.16,0.0
430,-0.0166,0.16,0.0
431,-0.016579999999999998,0.18,0.0
432,-0.01656,0.18,0.0
433,-0.01654,0.2,0.0
434,-0.01652,0.2,0.0
435,-0.0165,0.22,0.0
436,-0.01648,0.24,0.0
437,-0.01646,0.24,0.0
438,-0.01644,0.24,0.0
439,-0.016419999999999997,0.26,0.0
440,-0.016399999999999998,0.28,0.0
441,-0.01638,0.3,0.0
442,-0.01636,0.3,0.0
443,-0.01634,0.32,0.02
444,-0.01632,0.32,0.02
445,-0.016300000000000002,0.34,0.02
446,-0.01628,0.34,0.02
447,-0.01626,0.36,0.02
448,-0.016239999999999997,0.36,0.02
449,-0.01622,0.38,0.02
450,-0.0162,0.4,0.04
451,-0.01618,0.4,0.04
452,-0.01616,0.42,0.04
453,-0.01614,0.42,0.06
454,-0.01612,0.44,0.06
455,-0.0161,0.44,0.06
456,-0.016079999999999997,0.46,0.08
457,-0.016059999999999998,0.46,0.08
458,-0.01604,0.48,0.1
459,-0.01602,0.48,0.1
460,-0.016,0.5,0.12
461,-0.01598,0.52,0.12
462,-0.015960000000000002,0.52,0.12
463,-0.01594,0.54,0.14
464,-0.01592,0.54,0.14
465,-0.015899999999999997,0.56,0.16
466,-0.01588,0.56,0.16
467,-0.01586,0.58,0.16
468,-0.01584,0.58,0.18
469,-0.01582,0.6,0.18
470,-0.0158,0.6,0.2
471,-0.01578,0.62,0.2
472,-0.01576,0.62,0.22
473,-0.015739999999999997,0.64,0.22
474,-0.015719999999999998,0.64,0.22
475,-0.0157,0.66,0.24
476,-0.01568,0.68,0.24
477,-0.01566,0.68,0.26
478,-0.01564,0.7000000000000001,0.26
479,-0.01562,0.7000000000000001,0.28
480,-0.0156,0.72,0.28
481,-0.01558,0.72,0.3
482,-0.01556,0.74,0.3
483,-0.01554,0.74,0.32
484,-0.015519999999999999,0.76,0.32
485,-0.0155,0.76,0.34
486,-0.015479999999999999,0.78,0.34
487,-0.01546,0.78,0.36
488,-0.015439999999999999,0.8,0.36
489,-0.01542,0.8,0.38
490,-0.015399999999999999,0.8200000000000001,0.38
491,-0.01538,0.8200000000000001,0.38
492,-0.015359999999999999,0.84,0.4
493,-0.01534,0.84,0.4
494,-0.015319999999999999,0.86,0.42
495,-0.0153,0.86,0.42
496,-0.01528,0.88,0.44
497,-0.01526,0.88,0.44
498,-0.01524,0.9,0.46
499,-0.01522,0.9,0.46
500,-0.0152,0.92,0.48
501,-0.015179999999999999,0.92,0.48
502,-0.01516,0.9400000000000001,0.48
503,-0.015139999999999999,0.9400000000000001,0.5
504,-0.01512,0.96,0.5
505,-0.015099999999999999,0.96,0.52
506,-0.01508,0.96,0.52
507,-0.015059999999999999,0.98,0.54
508,-0.01504,0.98,0.54
509,-0.015019999999999999,1.0,0.54
510,-0.015,1.0,0.56
511,-0.014979999999999999,1.02,0.56
512,-0.01496,1.02,0.58
513,-0.01494,1.04,0.58
514,-0.01492,1.04,0.6
515,-0.0149,1.06,0.6
516,-0.014879999999999999,1.06,0.6
517,-0.01486,1.06,0.62
518,-0.014839999999999999,1.08,0.62
519,-0.01482,1.08,0.64
520,-0.014799999999999999,1.1,0.64
521,-0.01478,1.1,0.66
522,-0.014759999999999999,1.12,0.66
523,-0.01474,1.12,0.68
524,-0.014719999999999999,1.12,0.68
525,-0.0147,1.1400000000000001,0.68
526,-0.014679999999999999,1.1400000000000001,0.7000000000000001
527,-0.01466,1.16,0.7000000000000001
528,-0.014639999999999999,1.16,0.7000000000000001
529,-0.01462,1.16,0.72
530,-0.0146,1.18,0.72
531,-0.01458,1.18,0.74
532,-0.01456,1.2,0.74
533,-0.014539999999999999,1.2,0.74
534,-0.01452,1.22,0.74
535,-0.014499999999999999,1.22,0.76
536,-0.01448,1.22,0.76
537,-0.014459999999999999,1.24,0.78
538,-0.01444,1.24,0.78
539,-0.014419999999999999,1.26,0.78
540,-0.0144,1.26,0.8
541,-0.014379999999999999,1.26,0.8
542,-0.01436,1.28,0.8
543,-0.014339999999999999,1.28,0.8200000000000001
544,-0.01432,1.28,0.8200000000000001
545,-0.014299999999999998,1.3,0.84
546,-0.01428,1.3,0.84
547,-0.01426,1.3,0.84
548,-0.01424,1.32,0.84
549,-0.01422,1.32,0.86
550,-0.014199999999999999,1.34,0.86
551,-0.01418,1.34,0.88
552,-0.014159999999999999,1.34,0.88
553,-0.01414,1.36,0.88
554,-0.014119999999999999,1.36,0.9
555,-0.0141,1.36,0.9
556,-0.014079999999999999,1.3800000000000001,0.9
557,-0.01406,1.3800000000000001,0.9
558,-0.014039999999999999,1.3800000000000001,0.92
559,-0.01402,1.3800000000000001,0.92
